0.000000000000000000e+00,1.280999999999643535e-04,1.497999999999777287e-04,1.780000000000114824e-04
0.000000000000000000e+00,1.116000000001005077e-04,1.342000000001952742e-04,2.942999999997475413e-04
0.000000000000000000e+00,9.220000000009775931e-05,1.286000000000342425e-04,1.904000000001460080e-04
0.000000000000000000e+00,5.726499999999967727e-03,9.427899999999933556e-03,1.420259999999995415e-02
0.000000000000000000e+00,6.666399999999850223e-03,1.591490000000028715e-02,1.911659999999981707e-02
0.000000000000000000e+00,1.316099999999931214e-03,2.610900000000082599e-03,3.366100000000038506e-03
