0.000000000000000000e+00,9.731543624161073658e-02,3.911564625850340315e-02,9.886363636363636187e-02
0.000000000000000000e+00,1.040268456375838951e-01,1.071428571428571369e-01,1.113636363636363591e-01
0.000000000000000000e+00,1.040268456375838951e-01,1.071428571428571369e-01,1.000000000000000056e-01
0.000000000000000000e+00,3.691275167785235123e-02,2.721088435374149558e-02,1.931818181818181768e-02
0.000000000000000000e+00,5.033557046979865446e-02,3.571428571428571230e-02,4.772727272727272929e-02
0.000000000000000000e+00,5.704697986577181301e-02,5.102040816326530726e-02,6.931818181818182045e-02
