0.000000000000000000e+00,9.933774834437085477e-02,9.640522875816993909e-02,1.076086956521739163e-01
0.000000000000000000e+00,8.940397350993377346e-02,8.333333333333332871e-02,9.021739130434783260e-02
0.000000000000000000e+00,8.940397350993377346e-02,8.333333333333332871e-02,9.130434782608695676e-02
0.000000000000000000e+00,1.158940397350993329e-01,1.225490196078431321e-01,1.434782608695652217e-01
0.000000000000000000e+00,7.284768211920529535e-02,8.333333333333332871e-02,9.782608695652174335e-02
0.000000000000000000e+00,8.940397350993377346e-02,7.843137254901960675e-02,8.369565217391304601e-02
